geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
13331,,,indaiatuba,SP
13304,,,itu,SP
13315,,,cabreuva,SP
13339,,,indaiatuba,SP
13322,,,salto,SP
13327,,,salto,SP
13334,,,indaiatuba,SP
13324,,,salto,SP
13336,,,indaiatuba,SP
13301,,,itu,SP
13300,,,itu,SP
13335,,,indaiatuba,SP
13343,,,indaiatuba,SP
13320,,,salto,SP
13305,,,itu,SP
13348,,,indaiatuba,SP
13332,,,indaiatuba,SP
13387,,,nova odessa,SP
13350,,,elias fausto,SP
13344,,,indaiatuba,SP
13370,,,rafard,SP
13386,,,nova odessa,SP
13390,,,rio das pedras,SP
13333,,,indaiatuba,SP
13311,,,itu,SP
13345,,,indaiatuba,SP
13337,,,indaiatuba,SP
13382,,,nova odessa,SP
13318,,,jacare,SP
13306,,,itu,SP
13340,,,indaiatuba,SP
13338,,,indaiatuba,SP
13321,,,salto,SP
13312,,,itu,SP
13349,,,indaiatuba,SP
13341,,,indaiatuba,SP
13375,,,mombuca,SP
13326,,,salto,SP
13328,,,salto,SP
13302,,,itu,SP
13389,,,nova odessa,SP
13342,,,indaiatuba,SP
13355,,,cardeal,SP
13319,,,bom fim do bom jesus,SP
13388,,,nova odessa,SP
13381,,,nova odessa,SP
13468,,,americana,SP
13482,,,limeira,SP
13416,,,piracicaba,SP
13450,,,santa bárbara d'oeste,SP
13419,,,piracicaba,SP
13469,,,americana,SP
13453,,,santa barbara d'oeste,SP
13413,,,piracicaba,SP
13411,,,piracicaba,SP
13454,,,santa barbara d'oeste,SP
13467,,,americana,SP
13480,,,limeira,SP
13440,,,saltinho,SP
13401,,,piracicaba,SP
13481,,,limeira,SP
13473,,,americana,SP
13403,,,piracicaba,SP
13474,,,americana,SP
13409,,,piracicaba,SP
13484,,,limeira,SP
13418,,,piracicaba,SP
13422,,,piracicaba,SP
13465,,,americana,SP
13405,,,piracicaba,SP
13420,,,piracicaba,SP
13471,,,americana,SP
13455,,,santa barbara d'oeste,SP
13472,,,americana,SP
13400,,,piracicaba,SP
13457,,,santa bárbara d'oeste,SP
13490,,,cordeiropolis,SP
13456,,,santa barbara d'oeste,SP
13460,,,nova odessa,SP
13485,,,limeira,SP
13412,,,piracicaba,SP
13483,,,limeira,SP
13495,,,iracemápolis,SP
13451,,,santa barbara d'oeste,SP
13424,,,piracicaba,SP
13423,,,piracicaba,SP
13402,,,piracicaba,SP
13408,,,piracicaba,SP
13486,,,limeira,SP
13466,,,americana,SP
13477,,,americana,SP
13426,,,piracicaba,SP
13417,,,piracicaba,SP
13470,,,americana,SP
13478,,,americana,SP
13458,,,santa barbara d'oeste,SP
13406,,,piracicaba,SP
13425,,,piracicaba,SP
13414,,,piracicaba,SP
13487,,,limeira,SP
13476,,,americana,SP
13475,,,americana,SP
13421,,,piracicaba,SP
13432,,,piracicaba,SP
13428,,,piracicaba,SP
13479,,,americana,SP
13427,,,piracicaba,SP
13452,,,santa barbara d'oeste,SP
13459,,,santa barbara d'oeste,SP
13415,,,piracicaba,SP
13433,,,piracicaba,SP
13500,,,rio claro,SP
13563,,,sao carlos,SP
13537,,,ipeuna,SP
13560,,,sao carlos,SP
13502,,,rio claro,SP
13510,,,santa gertrudes,SP
13574,,,sao carlos,SP
13505,,,rio claro,SP
13506,,,rio claro,SP
13571,,,sao carlos,SP
13569,,,sao carlos,SP
13504,,,rio claro,SP
13530,,,itirapina,SP
13564,,,sao carlos,SP
13561,,,sao carlos,SP
13503,,,rio claro,SP
13515,,,charqueada,SP
13570,,,sao carlos,SP
13565,,,sao carlos,SP
13566,,,sao carlos,SP
13580,,,ribeirao bonito,SP
13575,,,sao carlos,SP
13568,,,sao carlos,SP
13501,,,rio claro,SP
13562,,,sao carlos,SP
13572,,,sao carlos,SP
13520,,,sao pedro,SP
13567,,,sao carlos,SP
13573,,,sao carlos,SP
13590,,,dourado,SP
13540,,,corumbataí,SP
13509,,,rio claro,SP
13550,,,analandia,SP
13525,,,aguas de sao pedro,SP
13579,,,santa eudóxia,SP
13508,,,rio claro,SP
13507,,,rio claro,SP
13578,,,agua vermelha,SP
13601,,,araras,SP
13606,,,araras,SP
13631,,,pirassununga,SP
13660,,,porto ferreira,SP
13650,,,santa cruz das palmeiras,SP
13670,,,santa rita do passa quatro,SP
13615,,,leme,SP
13690,,,descalvado,SP
13614,,,leme,SP
13612,,,leme,SP
13632,,,pirassununga,SP
13617,,,leme,SP
13607,,,araras,SP
13630,,,pirassununga,SP
13604,,,araras,SP
13610,,,leme,SP
13600,,,araras,SP
13603,,,araras,SP
13635,,,pirassununga,SP
13616,,,leme,SP
13643,,,pirassununga,SP
13611,,,leme,SP
13605,,,araras,SP
13609,,,araras,SP
13636,,,pirassununga,SP
13633,,,pirassununga,SP
13641,,,pirassununga,SP
13634,,,pirassununga,SP
13613,,,leme,SP
13602,,,araras,SP
13625,,,santa cruz da conceicao,SP
13640,,,pirassununga,SP
13638,,,pirassununga,SP
13608,,,araras,SP
13738,,,mococa,SP
13720,,,são josé do rio pardo,SP
13700,,,casa branca,SP
13731,,,mococa,SP
13770,,,caconde,SP
13710,,,tambau,SP
13760,,,tapiratiba,SP
13734,,,mococa,SP
13780,,,divinolandia,SP
13730,,,mococa,SP
13737,,,mococa,SP
13732,,,mococa,SP
13736,,,mococa,SP
13735,,,mococa,SP
13755,,,são benedito das areias,SP
13715,,,itobi,SP
13790,,,sao sebastiao da grama,SP
13750,,,igarai,SP
13733,,,mococa,SP
13705,,,lagoa branca,SP
13739,,,mococa,SP
13707,,,venda branca,SP
13820,,,jaguariuna,SP
13880,,,vargem grande do sul,SP
13840,,,mogi-guacu,SP
13830,,,santo antonio de posse,SP
13848,,,mogi guaçu,SP
13845,,,mogi guaçu,SP
13844,,,mogi-guacu,SP
13875,,,sao joao da boa vista,SP
13843,,,mogi guaçu,SP
13807,,,mogi mirim,SP
13800,,,mogi mirim,SP
13870,,,sao joao da boa vista,SP
13847,,,mogi-guacu,SP
13825,,,holambra,SP
13860,,,aguai,SP
13835,,,conchal,SP
13874,,,sao joao da boa vista,SP
13806,,,mogi mirim,SP
13876,,,sao joao da boa vista,SP
13871,,,sao joao da boa vista,SP
13849,,,mogi-guacu,SP
13801,,,mogi mirim,SP
13846,,,mogi guaçu,SP
13842,,,mogi-guacu,SP
13841,,,mogi guacu,SP
13803,,,mogi mirim,SP
13817,,,mogi mirim,SP
13857,,,estiva gerbi,SP
13873,,,sao joao da boa vista,SP
13802,,,mogi mirim,SP
13872,,,sao joao da boa vista,SP
13855,,,mogi guaçu,SP
13805,,,mogi-mirim,SP
13890,,,aguas da prata,SP
13877,,,são joão da boa vista,SP
13808,,,mogi-mirim,SP
13879,,,sao joao da boa vista,SP
13804,,,mogi mirim,SP
13822,,,jaguariuna,SP
13895,,,sao roque da fartura,SP
13908,,,amparo,SP
13972,,,itapira,SP
13960,,,socorro,SP
13950,,,lindoia,SP
13940,,,aguas de lindoia,SP
13901,,,amparo,SP
13904,,,amparo,SP
13900,,,amparo,SP
13905,,,amparo,SP
13920,,,pedreira,SP
13930,,,serra negra,SP
13973,,,itapira,SP
13990,,,espirito santo do pinhal,SP
13970,,,itapira,SP
13976,,,itapira,SP
13975,,,itapira,SP
13971,,,itapira,SP
13986,,,barao ataliba nogueira,SP
13902,,,amparo,SP
13910,,,monte alegre do sul,SP
13915,,,jaguariuna,SP
13974,,,itapira,SP
13912,,,jaguariúna,SP
13916,,,jaguariúna,SP
13995,,,santo antonio do jardim,SP
13918,,,jaguariúna,SP
13911,,,jaguariúna,SP
13919,,,jaguariúna,SP
13914,,,jaguariuna,SP
13903,,,amparo,SP
13917,,,jaguariuna,SP
13977,,,itapira,SP
13909,,,amparo,SP
13988,,,eleutério,SP
13913,,,jaguariuna,SP
14025,,,ribeirao preto,SP
14030,,,ribeirao preto,SP
14075,,,ribeirao preto,SP
14093,,,ribeirão preto,SP
14060,,,ribeirao preto,SP
14020,,,ribeirao preto,SP
14057,,,ribeirao preto,SP
14050,,,ribeirao preto,SP
14095,,,ribeirao preto,SP
14076,,,ribeirao preto,SP
14085,,,ribeirao preto,SP
14010,,,ribeirao preto,SP
14021,,,ribeirao preto,SP
14080,,,ribeirao preto,SP
14096,,,ribeirao preto,SP
14090,,,ribeirao preto,SP
14056,,,ribeirao preto,SP
14022,,,ribeirao preto,SP
14026,,,ribeirao preto,SP
14094,,,ribeirão preto,SP
14015,,,ribeirao preto,SP
14055,,,ribeirao preto,SP
14027,,,ribeirão preto,SP
14079,,,ribeirao preto,SP
14040,,,ribeirão preto,SP
14091,,,ribeirao preto,SP
14031,,,ribeirao preto,SP
14066,,,ribeirão preto,SP
14024,,,ribeirao preto,SP
14051,,,ribeirao preto,SP
14070,,,ribeirao preto,SP
14098,,,ribeirão preto,SP
14071,,,ribeirao preto,SP
14062,,,ribeirao preto,SP
14077,,,ribeirão preto,SP
14061,,,ribeirao preto,SP
14065,,,ribeirao preto,SP
14092,,,ribeirao preto,SP
14078,,,ribeirao preto,SP
14033,,,ribeirao preto,SP
14072,,,ribeirao preto,SP
14097,,,ribeirão preto,SP
